Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav
	16,000000	28,516377	-0,123593	0,052815		29,042991	5,304868	25,665002	-1,629874	51,064631	28,329460	57,873598	6,748126	-0,016373
	17,000000	28,509261	-0,118520	0,046304		29,016599	5,290824	25,658054	-1,593941	51,088847	28,330787	57,829985	6,737875	-0,016373
	18,000000	28,452348	-0,114802	0,032045		28,999165	5,293883	25,674086	-1,566259	51,087457	28,354662	57,801592	6,737875	-0,014257
	19,000000	28,537727	-0,102116	0,038691		28,971406	5,292720	25,680501	-1,553142	51,059806	28,354675	57,730102	6,729332	-0,013200
	20,000000	28,537727	-0,115719	0,050241		28,948253	5,304243	25,668883	-1,523754	51,086952	28,362210	57,668121	6,724207	-0,013200
	21,000000	28,559080	-0,119350	0,033683		28,911994	5,314546	25,664566	-1,497848	51,063109	28,375165	57,638748	6,720790	-0,011084
	22,000000	28,509261	-0,107085	0,049658		28,900291	5,294631	25,661854	-1,490168	51,077889	28,369986	57,554987	6,722498	-0,013200
	23,000000	28,502146	-0,113194	0,046987		28,886031	5,305618	25,651237	-1,446114	51,070226	28,382704	57,510286	6,719081	-0,013200
	24,000000	28,523493	-0,104179	0,058020		28,860786	5,327086	25,667173	-1,425195	51,075711	28,389019	57,451416	6,715664	-0,012142
	25,000000	28,587557	-0,096252	0,026589		28,841412	5,310402	25,654744	-1,410342	51,069051	28,385811	57,399761	6,710539	-0,011084
	26,000000	28,495031	-0,092398	0,037156		28,848451	5,336548	25,655173	-1,403335	51,101416	28,384466	57,352802	6,708830	-0,013200
	27,000000	28,537727	-0,106995	0,049703		28,821110	5,329976	25,653539	-1,370859	51,098524	28,381834	57,294517	6,705413	-0,012142
	28,000000	28,573318	-0,107346	0,060429		28,810206	5,334072	25,662862	-1,334850	51,115097	28,385162	57,242781	6,700288	-0,011084
	29,000000	28,587557	-0,104830	0,046901		28,783731	5,333472	25,668911	-1,293223	51,107301	28,391685	57,166131	6,703705	-0,011084
	30,000000	28,516377	-0,099011	0,050676		28,789761	5,354175	25,662067	-1,277213	51,111691	28,377946	57,126810	6,698579	-0,013200
	31,000000	28,544844	-0,109426	0,049999		28,785077	5,377629	25,662710	-1,255264	51,102843	28,361432	57,056735	6,698579	-0,012142
	32,000000	28,523493	-0,105225	0,035049		28,776981	5,365260	25,676691	-1,231047	51,105566	28,379169	57,022681	6,700288	-0,011084
	33,000000	28,487916	-0,096903	0,048965		28,767491	5,366839	25,659073	-1,217276	51,134338	28,380392	56,963842	6,695162	-0,007911
	34,000000	28,530610	-0,101091	0,048128		28,763385	5,379635	25,678527	-1,188730	51,145020	28,379571	56,926369	6,693454	-0,012142
	35,000000	28,559080	-0,100806	0,046693		28,776344	5,404841	25,672553	-1,185857	51,161863	28,375075	56,867323	6,693454	-0,010027
	36,000000	28,530610	-0,100464	0,029949		28,780355	5,406951	25,676943	-1,150182	51,160643	28,360346	56,806892	6,693454	-0,007911
	37,000000	28,516377	-0,113944	0,033300		28,766235	5,397935	25,676597	-1,117941	51,149445	28,377923	56,741036	6,693454	-0,011084
	38,000000	28,523493	-0,091616	0,039135		28,774091	5,418505	25,664770	-1,090269	51,125733	28,368702	56,687427	6,693454	-0,007911
	39,000000	28,551962	-0,111563	0,047468		28,773185	5,434328	25,667913	-1,075963	51,102508	28,355651	56,649845	6,693454	-0,011084
	40,000000	28,516377	-0,103924	0,049436		28,794329	5,437307	25,662411	-1,056307	51,103930	28,353627	56,582421	6,691745	-0,010027
	41,000000	28,523493	-0,096347	0,039471		28,794378	5,451712	25,667248	-1,040046	51,075551	28,362200	56,520328	6,691745	-0,010027
	42,000000	28,530610	-0,100000	0,029796		28,803559	5,436658	25,646437	-1,025659	51,086160	28,356394	56,464660	6,693454	-0,010027
	43,000000	28,566199	-0,102324	0,048216		28,794978	5,468552	25,660116	-0,985757	51,039768	28,367331	56,417463	6,690037	-0,007911
	44,000000	28,537727	-0,103929	0,040617		28,816173	5,458036	25,647852	-0,981831	51,008896	28,363544	56,384267	6,691745	-0,011084
	45,000000	28,523493	-0,087482	0,056511		28,808932	5,469668	25,647957	-0,934817	50,963046	28,345218	56,322813	6,691745	-0,008969
	46,000000	28,544844	-0,088504	0,046372		28,809678	5,478589	25,653677	-0,926100	50,973253	28,342374	56,268597	6,688328	-0,007911
	47,000000	28,516377	-0,111617	0,032219		28,839258	5,481221	25,656820	-0,902500	50,948709	28,330978	56,192340	6,691745	-0,010027
	48,000000	28,566199	-0,111595	0,039769		28,838808	5,481568	25,662814	-0,875379	50,948682	28,323650	56,162866	6,690037	-0,006854
	49,000000	28,502146	-0,098286	0,047983		28,863547	5,507657	25,650422	-0,857773	50,980097	28,309946	56,104848	6,690037	-0,007911
	50,000000	28,566199	-0,101251	0,048848		28,872058	5,512941	25,641829	-0,846511	50,988248	28,306288	56,043713	6,688328	-0,007911
	51,000000	28,580438	-0,093192	0,054218		28,882917	5,521634	25,645905	-0,822116	50,996791	28,306517	55,996453	6,691745	-0,010027
	52,000000	28,587557	-0,086413	0,050006		28,881223	5,508299	25,649731	-0,789939	50,981075	28,310628	55,943998	6,696871	-0,008969
	53,000000	28,658778	-0,090964	0,068108		28,907560	5,537427	25,659015	-0,762200	50,997003	28,305038	55,910104	6,691745	-0,007911
	54,000000	28,530610	-0,093661	0,042087		28,905277	5,552397	25,674588	-0,750266	51,008516	28,302747	55,830511	6,690037	-0,008969
	55,000000	28,509261	-0,089250	0,052215		28,925107	5,529269	25,656354	-0,746199	51,030670	28,290192	55,794833	6,690037	-0,010027
	56,000000	28,402571	-0,093565	0,047803		28,932216	5,564901	25,666798	-0,697207	51,064586	28,309824	55,735259	6,695162	-0,006854
	57,000000	28,523493	-0,095994	0,043392		28,935755	5,563959	25,671267	-0,677948	51,105553	28,286115	55,688298	6,693454	-0,006854
	58,000000	28,502146	-0,087558	0,036294		28,952442	5,592860	25,676215	-0,671395	51,147432	28,301048	55,635993	6,693454	-0,008969
	59,000000	28,551962	-0,110859	0,052590		28,959652	5,589762	25,663557	-0,632225	51,188127	28,287996	55,579673	6,695162	-0,005796
	60,000000	28,502146	-0,091298	0,038171		28,979889	5,609914	25,670592	-0,614387	51,190187	28,291848	55,544941	6,695162	-0,007911
	61,000000	28,559080	-0,093429	0,040603		28,994251	5,604830	25,670263	-0,586367	51,218502	28,287909	55,488186	6,695162	-0,010027
	62,000000	28,601798	-0,120594	0,058970		29,006002	5,614301	25,663449	-0,571138	51,224906	28,282073	55,428489	6,695162	-0,006854
	63,000000	28,445236	-0,086225	0,037176		29,018617	5,621601	25,672232	-0,550971	51,231026	28,294278	55,386099	6,693454	-0,008969
	64,000000	28,487916	-0,093683	0,054958		29,020532	5,631673	25,671206	-0,542621	51,243241	28,258260	55,351185	6,693454	-0,008969
	65,000000	28,580438	-0,092355	0,058587		29,031823	5,642727	25,664851	-0,518159	51,235286	28,279414	55,302802	6,695162	-0,007911
	66,000000	28,509261	-0,094942	0,043132		29,042800	5,647036	25,656524	-0,476505	51,230768	28,266941	55,236598	6,693454	-0,006854
	67,000000	28,459461	-0,091754	0,038455		29,037131	5,660447	25,665755	-0,462033	51,205048	28,275964	55,178128	6,695162	-0,005796
	68,000000	28,559080	-0,094714	0,046004		29,056594	5,667142	25,668700	-0,452566	51,192359	28,274516	55,139635	6,696871	-0,007911
	69,000000	28,502146	-0,087185	0,066564		29,055111	5,682416	25,679184	-0,431760	51,180702	28,289656	55,085714	6,693454	-0,005796
	70,000000	28,502146	-0,094665	0,061660		29,074325	5,694127	25,660334	-0,407593	51,178613	28,279341	55,034933	6,695162	-0,010027
	71,000000	28,523493	-0,100532	0,041487		29,097353	5,697886	25,653780	-0,383128	51,175913	28,284213	55,010547	6,698579	-0,006854
	72,000000	28,516377	-0,099225	0,035481		29,084342	5,692627	25,653990	-0,362787	51,175005	28,276314	54,942691	6,695162	-0,007911
	73,000000	28,637407	-0,100028	0,019839		29,103948	5,706333	25,658001	-0,331606	51,169060	28,288753	54,891876	6,693454	-0,008969
	74,000000	28,473688	-0,083340	0,044358		29,100342	5,733938	25,663592	-0,330645	51,145626	28,273604	54,838152	6,695162	-0,006854
	75,000000	28,544844	-0,097936	0,041649		29,122319	5,730247	25,662799	-0,299981	51,160664	28,281995	54,791649	6,693454	-0,005796
	76,000000	28,466574	-0,089369	0,028997		29,126517	5,740150	25,656881	-0,273341	51,146909	28,269129	54,742679	6,695162	-0,007911
	77,000000	28,530610	-0,107925	0,048414		29,120549	5,752925	25,655498	-0,237880	51,139708	28,285009	54,708190	6,696871	-0,006854
	78,000000	28,530610	-0,091714	0,044733		29,141491	5,751560	25,645197	-0,226740	51,116918	28,276003	54,648598	6,698579	-0,007911
	79,000000	28,509261	-0,104790	0,061664		29,145611	5,768144	25,655958	-0,206897	51,110493	28,273033	54,596717	6,695162	-0,004739
	80,000000	28,509261	-0,102106	0,051325		29,138501	5,759390	25,647170	-0,185391	51,104958	28,278251	54,560420	6,698579	-0,006854
	81,000000	28,480802	-0,108175	0,052363		29,151850	5,777104	25,641223	-0,177479	51,088793	28,273370	54,508824	6,696871	-0,006854
	82,000000	28,523493	-0,082941	0,051326		29,155128	5,788179	25,639907	-0,145965	51,090966	28,259298	54,456861	6,693454	-0,006854
	83,000000	28,495031	-0,094341	0,050848		29,167246	5,805169	25,615966	-0,119017	51,092333	28,264227	54,404071	6,695162	-0,007911
	84,000000	28,473688	-0,099449	0,054450		29,169697	5,796179	25,614189	-0,106331	51,068521	28,242653	54,356999	6,693454	-0,005796
	85,000000	28,551962	-0,102965	0,046756		29,175952	5,799701	25,621936	-0,086992	51,074798	28,247638	54,329471	6,695162	-0,004739
	86,000000	28,502146	-0,096901	0,039061		29,179636	5,819662	25,611083	-0,063065	51,067112	28,249207	54,278786	6,695162	-0,006854
	87,000000	28,551962	-0,105421	0,045799		29,189171	5,819793	25,627461	-0,044491	51,066516	28,259181	54,222650	6,698579	-0,004739
	88,000000	28,551962	-0,098287	0,027779		29,191399	5,832010	25,623802	-0,022486	51,066179	28,255926	54,186323	6,701996	-0,004739
	89,000000	28,466574	-0,104921	0,034902		29,191346	5,844242	25,624855	-0,003263	51,082822	28,254529	54,142091	6,695162	-0,005796
	90,000000	28,551962	-0,098133	0,047727		29,210951	5,846224	25,601058	0,030197	51,072456	28,255710	54,089217	6,700288	-0,005796
	91,000000	28,544844	-0,104816	0,032696		29,192814	5,871019	25,613068	0,037591	51,053539	28,248018	54,037371	6,696871	-0,005796
	92,000000	28,601798	-0,100080	0,044685		29,221768	5,872679	25,588335	0,075673	51,057843	28,246808	53,983591	6,695162	-0,008969
	93,000000	28,559080	-0,100562	0,035886		29,219933	5,858287	25,585757	0,093836	51,045077	28,255887	53,944218	6,698579	-0,007911
	94,000000	28,551962	-0,101303	0,025600		29,224890	5,884023	25,585573	0,097838	51,039701	28,248542	53,902073	6,700288	-0,006854
	95,000000	28,551962	-0,086185	0,036259		29,249489	5,891833	25,583362	0,127954	51,034040	28,252057	53,855082	6,696871	-0,005796
	96,000000	28,530610	-0,102803	0,030571		29,237425	5,894485	25,580652	0,154392	51,041466	28,248533	53,807313	6,698579	-0,004739
	97,000000	28,509261	-0,095165	0,037030		29,235956	5,894966	25,590781	0,145443	51,068280	28,243937	53,753087	6,698579	-0,007911
	98,000000	28,573318	-0,092341	0,048380		29,251666	5,906669	25,571916	0,177776	51,093800	28,224304	53,703934	6,701996	-0,005796
	99,000000	28,502146	-0,098975	0,037030		29,248807	5,907705	25,572364	0,213339	51,116095	28,235403	53,663651	6,696871	-0,005796
	100,000000	28,480802	-0,106214	0,047530		29,244610	5,920524	25,567601	0,229061	51,144312	28,235615	53,620619	6,698579	-0,005796
	101,000000	28,452348	-0,116230	0,035077		29,256347	5,941636	25,593924	0,253689	51,155784	28,222432	53,572742	6,698579	-0,003681
	102,000000	28,516377	-0,098282	0,035874		29,240585	5,950347	25,577560	0,271693	51,180590	28,206686	53,523789	6,701996	-0,003681
	103,000000	28,502146	-0,113485	0,044367		29,260031	5,955824	25,572941	0,275126	51,213834	28,212276	53,490352	6,696871	-0,004739
	104,000000	28,516377	-0,103504	0,045909		29,270967	5,953609	25,586490	0,317790	51,225418	28,216604	53,444145	6,696871	-0,004739
	105,000000	28,452348	-0,103504	0,050826		29,270811	5,954401	25,583756	0,345747	51,228346	28,211092	53,389367	6,700288	-0,003681
	106,000000	28,480802	-0,089478	0,050361		29,273681	5,956023	25,586266	0,344360	51,198504	28,208385	53,335897	6,695162	-0,003681
	107,000000	28,544844	-0,100203	0,035809		29,267426	5,970572	25,587543	0,378795	51,180922	28,200750	53,298135	6,701996	-0,006854
	108,000000	28,495031	-0,087509	0,034240		29,261054	5,974977	25,586859	0,410195	51,184799	28,202609	53,250220	6,696871	-0,005796
	109,000000	28,544844	-0,098821	0,023834		29,287556	5,986737	25,590609	0,428056	51,161645	28,184471	53,213330	6,698579	-0,004739
	110,000000	28,530610	-0,099624	0,041098		29,274612	5,996101	25,587201	0,445205	51,170476	28,181475	53,166418	6,695162	-0,003681
	111,000000	28,480802	-0,110560	0,048035		29,279518	6,016917	25,574073	0,461233	51,175167	28,176940	53,113669	6,698579	-0,005796
	112,000000	28,516377	-0,097278	0,041443		29,285130	5,999632	25,604381	0,488736	51,168099	28,171293	53,081096	6,698579	-0,003681
	113,000000	28,487916	-0,106648	0,014863		29,294415	6,009832	25,599883	0,510872	51,158061	28,178591	53,025892	6,696871	-0,005796
	114,000000	28,516377	-0,096984	0,030027		29,295608	6,021361	25,602738	0,526802	51,162659	28,175625	52,995226	6,693454	-0,005796
	115,000000	28,516377	-0,111919	0,045882		29,282690	6,051569	25,597146	0,534926	51,152928	28,176702	52,923101	6,700288	-0,005796
	116,000000	28,495031	-0,108144	0,034572		29,289550	6,043267	25,607158	0,562784	51,145118	28,174912	52,893946	6,695162	-0,005796
	117,000000	28,502146	-0,096348	0,049097		29,303569	6,060467	25,601700	0,602517	51,153188	28,164859	52,858488	6,695162	-0,007911
	118,000000	28,487916	-0,094485	0,031276		29,306440	6,061901	25,617656	0,618667	51,122443	28,194995	52,811620	6,695162	-0,004739
	119,000000	28,487916	-0,115278	0,031316		29,303777	6,078788	25,622719	0,638663	51,119203	28,188090	52,766989	6,691745	-0,005796
	120,000000	28,594678	-0,108113	0,043037		29,295413	6,082832	25,621511	0,660642	51,147821	28,172002	52,725606	6,691745	-0,005796
	121,000000	28,530610	-0,101829	0,021029		29,308814	6,095506	25,610645	0,684698	51,147205	28,188121	52,684091	6,696871	-0,005796
	122,000000	28,523493	-0,095897	0,031953		29,303963	6,112533	25,625299	0,684660	51,179835	28,175963	52,641874	6,695162	-0,004739
	123,000000	28,502146	-0,091898	0,050414		29,281157	6,105727	25,623416	0,718542	51,183211	28,187623	52,594179	6,696871	-0,003681
	124,000000	28,601798	-0,104706	0,036100		29,316341	6,107080	25,628877	0,736493	51,212306	28,181977	52,547171	6,695162	-0,004739
	125,000000	28,495031	-0,109762	0,048127		29,311449	6,122002	25,618261	0,782038	51,219087	28,192794	52,496842	6,696871	-0,007911
	126,000000	28,473688	-0,114954	0,020031		29,313313	6,128726	25,628970	0,776356	51,189645	28,179958	52,452872	6,695162	-0,002623
	127,000000	28,523493	-0,118787	0,019646		29,301971	6,145775	25,644664	0,800660	51,185660	28,171401	52,417429	6,695162	-0,002623
	128,000000	28,487916	-0,119510	0,042637		29,286158	6,159931	25,635615	0,819229	51,107240	28,194576	52,384271	6,696871	-0,005796
	129,000000	28,544844	-0,120624	0,040111		29,299245	6,158568	25,619646	0,840668	51,046908	28,174734	52,317915	6,693454	-0,004739
	130,000000	28,516377	-0,099510	0,037878		29,291823	6,153573	25,629144	0,844507	50,954197	28,195920	52,283164	6,693454	-0,007911
	131,000000	28,480802	-0,114366	0,014648		29,320986	6,157941	25,614753	0,909409	50,903527	28,190827	52,244984	6,696871	-0,003681
	132,000000	28,416791	-0,106034	0,024137		29,299297	6,180067	25,626328	0,905828	50,870312	28,171111	52,197140	6,696871	-0,006854
	133,000000	28,473688	-0,103737	0,030383		29,288808	6,187700	25,589838	0,936875	50,910333	28,176317	52,162573	6,698579	-0,004739
	134,000000	28,495031	-0,119953	0,032628		29,311795	6,185613	25,600192	0,948537	50,927639	28,168046	52,120909	6,693454	-0,005796
	135,000000	28,523493	-0,101211	0,031126		29,296441	6,206428	25,600075	0,968331	50,954536	28,168149	52,095040	6,691745	-0,007911
	136,000000	28,487916	-0,127031	0,031339		29,301923	6,214355	25,600233	0,982896	50,936535	28,170623	52,028569	6,693454	-0,006854
	137,000000	28,473688	-0,107306	0,027617		29,297885	6,211101	25,597656	1,006955	50,947301	28,152951	51,982364	6,696871	-0,003681
	138,000000	28,473688	-0,106346	0,031019		29,296836	6,206538	25,599182	1,027626	50,947241	28,157574	51,960206	6,696871	-0,004739
	139,000000	28,480802	-0,104640	0,017064		29,309608	6,250612	25,594499	1,050443	50,976313	28,166238	51,910629	6,696871	-0,002623
	140,000000	28,459461	-0,117046	0,031603		29,313228	6,231556	25,615994	1,078405	50,973491	28,153639	51,870121	6,695162	-0,004739
	141,000000	28,473688	-0,109166	0,020639		29,319274	6,244480	25,605852	1,074434	50,978532	28,148178	51,821827	6,693454	-0,004739
	142,000000	28,487916	-0,111854	0,025675		29,321255	6,245754	25,590712	1,117178	50,967846	28,152510	51,785311	6,691745	-0,004739
	143,000000	28,573318	-0,099712	0,009422		29,312823	6,266004	25,605643	1,120382	50,935355	28,169628	51,755933	6,691745	-0,004739
	144,000000	28,495031	-0,101786	0,008637		29,319132	6,270600	25,622100	1,157040	50,889598	28,170523	51,702691	6,693454	-0,003681
	145,000000	28,480802	-0,093187	0,035296		29,305548	6,259470	25,602765	1,168279	50,873828	28,158421	51,654366	6,691745	-0,001566
	146,000000	28,495031	-0,104070	0,012344		29,320196	6,269758	25,616170	1,182576	50,880664	28,142911	51,616045	6,695162	-0,003681
	147,000000	28,480802	-0,114985	0,033182		29,311961	6,277257	25,615091	1,212351	50,859904	28,163021	51,575168	6,690037	-0,002623
	148,000000	28,544844	-0,124282	0,029621		29,311437	6,282346	25,615854	1,232918	50,869136	28,173333	51,530804	6,695162	-0,001566
	149,000000	28,480802	-0,115226	0,035773		29,332013	6,309930	25,604452	1,261772	50,880531	28,158006	51,501680	6,695162	-0,004739
	150,000000	28,487916	-0,109688	0,025367		29,330662	6,295020	25,605122	1,271848	50,878992	28,146561	51,452189	6,698579	-0,002623
	151,000000	28,495031	-0,105851	0,015785		29,334137	6,299709	25,615606	1,280706	50,870509	28,152917	51,418011	6,696871	-0,003681
	152,000000	28,431013	-0,108723	0,018695		29,332891	6,310733	25,606622	1,313455	50,830398	28,146777	51,368313	6,695162	-0,003681
	153,000000	28,395461	-0,114818	0,022269		29,328685	6,313346	25,608111	1,330967	50,804753	28,145177	51,322711	6,696871	-0,003681
	154,000000	28,459461	-0,106329	0,010043		29,331464	6,314041	25,621580	1,339956	50,814268	28,154283	51,288343	6,695162	-0,004739
	155,000000	28,473688	-0,132312	0,007702		29,320347	6,325402	25,605456	1,374548	50,777909	28,149246	51,258492	6,695162	-0,002623
	156,000000	28,466574	-0,105820	0,030641		29,329735	6,330252	25,607875	1,396191	50,754236	28,154049	51,214123	6,695162	-0,006854
	157,000000	28,516377	-0,117371	0,021843		29,346441	6,338886	25,602904	1,413534	50,756051	28,162874	51,177310	6,690037	-0,004739
	158,000000	28,473688	-0,121015	0,021018		29,347203	6,329140	25,610666	1,439161	50,738723	28,176554	51,121442	6,690037	-0,004739
	159,000000	28,502146	-0,122690	0,030452		29,333018	6,357503	25,584097	1,461633	50,730831	28,164980	51,085888	6,693454	-0,003681
	160,000000	28,530610	-0,122611	0,008258		29,329898	6,360906	25,596621	1,489733	50,749995	28,173878	51,053116	6,693454	-0,003681
	161,000000	28,502146	-0,129295	0,015116		29,332074	6,359035	25,603224	1,509141	50,753609	28,172066	51,000436	6,695162	-0,002623
	162,000000	28,495031	-0,120076	0,023768		29,325688	6,375200	25,577664	1,517660	50,778923	28,157266	50,973986	6,693454	-0,003681
	163,000000	28,487916	-0,120133	0,024192		29,321861	6,370221	25,587453	1,553536	50,769436	28,167133	50,925555	6,691745	-0,003681
	164,000000	28,466574	-0,112485	0,010703		29,321770	6,387804	25,591598	1,564799	50,759649	28,170631	50,877726	6,693454	0,000550
	165,000000	28,480802	-0,125633	0,034518		29,342226	6,397285	25,598675	1,583180	50,733395	28,166489	50,853078	6,695162	-0,005796
	166,000000	28,367027	-0,113867	0,007618		29,318389	6,387770	25,592073	1,623160	50,728384	28,175517	50,812845	6,690037	-0,005796
	167,000000	28,452348	-0,114981	0,010980		29,324775	6,401925	25,571592	1,612895	50,735155	28,174786	50,775661	6,690037	-0,003681
	168,000000	28,502146	-0,115779	0,033373		29,341206	6,413156	25,576657	1,639626	50,745248	28,167751	50,721451	6,693454	-0,004739
	169,000000	28,530610	-0,118467	0,026144		29,341154	6,408608	25,565186	1,662556	50,755311	28,163998	50,684544	6,691745	-0,003681
	170,000000	28,566199	-0,127255	0,020880		29,333025	6,424608	25,568081	1,698787	50,745084	28,141368	50,652561	6,695162	-0,003681
	171,000000	28,487916	-0,106430	0,005330		29,335859	6,431893	25,554350	1,706671	50,752641	28,150508	50,614961	6,690037	-0,002623
	172,000000	28,523493	-0,121282	0,004333		29,328059	6,438714	25,536946	1,729722	50,751988	28,156812	50,582878	6,693454	-0,005796
	173,000000	28,530610	-0,116463	0,010141		29,339557	6,446716	25,549771	1,751322	50,752654	28,145025	50,526880	6,695162	-0,001566
	174,000000	28,487916	-0,110468	0,005382		29,327812	6,439736	25,557511	1,759378	50,759111	28,139175	50,481046	6,696871	-0,002623
	175,000000	28,502146	-0,113262	0,020426		29,315905	6,445021	25,549064	1,797458	50,729538	28,136053	50,454505	6,691745	-0,001566
	176,000000	28,395461	-0,111850	0,011283		29,316954	6,465511	25,554537	1,804483	50,740967	28,116864	50,408202	6,691745	-0,002623
	177,000000	28,487916	-0,117090	-0,013926		29,319984	6,460776	25,546895	1,824020	50,718894	28,135219	50,376399	6,690037	-0,001566
	178,000000	28,459461	-0,118020	0,003308		29,313836	6,478277	25,538148	1,859117	50,715169	28,149371	50,333603	6,693454	-0,003681
	179,000000	28,473688	-0,127392	-0,000895		29,326005	6,481797	25,556434	1,866984	50,739320	28,145644	50,290933	6,688328	-0,004739
	180,000000	28,544844	-0,130532	0,018882		29,314493	6,489684	25,539176	1,888654	50,746915	28,132625	50,268748	6,695162	0,000550
	181,000000	28,487916	-0,114314	0,021155		29,338241	6,493063	25,549004	1,923874	50,721285	28,134281	50,231728	6,691745	-0,005796
	182,000000	28,516377	-0,123449	-0,006566		29,321852	6,495637	25,543059	1,927213	50,714917	28,156881	50,188201	6,696871	0,001607
	183,000000	28,480802	-0,139075	0,020050		29,346255	6,504195	25,536785	1,953511	50,703481	28,171245	50,143801	6,690037	-0,002623
	184,000000	28,431013	-0,128659	0,014813		29,321396	6,502989	25,534682	1,962279	50,748356	28,144394	50,107658	6,691745	-0,003681
	185,000000	28,530610	-0,114306	0,027412		29,338625	6,514390	25,532629	1,986724	50,766015	28,158546	50,063408	6,691745	-0,001566
	186,000000	28,509261	-0,122401	-0,002126		29,330392	6,512490	25,536157	2,013060	50,790363	28,144684	50,026663	6,691745	-0,003681
	187,000000	28,480802	-0,119682	0,005124		29,334995	6,544366	25,542432	2,027380	50,766542	28,146629	49,997508	6,690037	-0,002623
	188,000000	28,502146	-0,129694	0,005389		29,333267	6,535588	25,526148	2,045864	50,808817	28,147416	49,945176	6,691745	-0,005796
	189,000000	28,530610	-0,114323	-0,016105		29,342485	6,533354	25,547921	2,060001	50,807568	28,148605	49,915997	6,688328	-0,001566
	190,000000	28,487916	-0,128089	0,016779		29,321845	6,554295	25,555207	2,096286	50,839288	28,150101	49,875920	6,690037	-0,002623
	191,000000	28,487916	-0,130589	0,022372		29,327421	6,559691	25,545332	2,103024	50,861995	28,134039	49,834478	6,691745	-0,004739
	192,000000	28,423902	-0,130668	0,012126		29,342932	6,554109	25,537687	2,116245	50,851746	28,138739	49,794657	6,691745	-0,004739
	193,000000	28,495031	-0,125633	0,001812		29,348810	6,557767	25,545978	2,149289	50,836676	28,135617	49,762683	6,690037	-0,002623
	194,000000	28,495031	-0,127655	0,021548		29,342686	6,556029	25,536888	2,173335	50,864065	28,110837	49,731095	6,693454	-0,002623
	195,000000	28,438124	-0,110236	-0,004530		29,334387	6,579847	25,559871	2,197257	50,881768	28,139772	49,680410	6,695162	-0,001566
	196,000000	28,459461	-0,103873	-0,005811		29,336276	6,577375	25,544454	2,204752	50,900327	28,125464	49,651528	6,693454	-0,002623
	197,000000	28,438124	-0,118888	-0,010226		29,356195	6,597468	25,550993	2,244134	50,922746	28,130506	49,604450	6,691745	-0,002623
	198,000000	28,438124	-0,121256	0,016668		29,328254	6,584671	25,561453	2,251048	50,938041	28,110162	49,568548	6,695162	-0,002623
	199,000000	28,473688	-0,133632	0,010182		29,344698	6,619536	25,538906	2,274016	50,960245	28,124790	49,531254	6,691745	-0,002623
	200,000000	28,409681	-0,117257	-0,013429		29,347151	6,605378	25,565678	2,278245	50,936682	28,125131	49,505209	6,688328	0,000550
	201,000000	28,438124	-0,128435	0,005716		29,349814	6,617145	25,557667	2,322627	50,918230	28,137999	49,461485	6,688328	-0,000508
	202,000000	28,459461	-0,120445	-0,006774		29,354693	6,616126	25,534936	2,349274	50,944145	28,122723	49,413575	6,688328	-0,001566
	203,000000	28,480802	-0,133308	-0,017792		29,333241	6,622959	25,546197	2,364418	50,923469	28,121802	49,388093	6,690037	-0,001566
	204,000000	28,438124	-0,132159	0,002021		29,337858	6,631600	25,566852	2,381941	50,914281	28,115584	49,356679	6,691745	0,000550
	205,000000	28,452348	-0,136097	0,009622		29,339039	6,641694	25,564907	2,392267	50,898190	28,123095	49,309851	6,690037	-0,000508
	206,000000	28,452348	-0,133483	-0,001015		29,347644	6,648351	25,561752	2,416268	50,928970	28,134493	49,286723	6,690037	-0,001566
	207,000000	28,473688	-0,140751	0,000464		29,329927	6,663479	25,560554	2,428637	50,912854	28,124020	49,231242	6,691745	-0,002623
	208,000000	28,438124	-0,138242	0,007175		29,355538	6,648432	25,558622	2,456062	50,919301	28,136049	49,206565	6,688328	-0,003681
	209,000000	28,359919	-0,111161	-0,009178		29,323911	6,665342	25,545862	2,489228	50,929811	28,140697	49,159085	6,693454	-0,002623
	210,000000	28,416791	-0,128098	-0,005471		29,347543	6,663579	25,548943	2,497621	50,909701	28,136862	49,117718	6,693454	-0,001566
	211,000000	28,459461	-0,140364	-0,010566		29,320688	6,682026	25,551837	2,497136	50,876744	28,126974	49,086303	6,688328	-0,003681
	212,000000	28,438124	-0,140211	-0,000617		29,352500	6,669232	25,542498	2,543383	50,877780	28,148074	49,040541	6,690037	-0,000508
	213,000000	28,445236	-0,135329	0,004382		29,344896	6,676850	25,532475	2,550656	50,873384	28,120544	49,001531	6,688328	-0,001566
	214,000000	28,495031	-0,129896	-0,004352		29,334644	6,703212	25,537291	2,584465	50,845703	28,126269	48,967757	6,690037	-0,001566
	215,000000	28,466574	-0,135965	-0,013556		29,329190	6,691916	25,544344	2,605866	50,818034	28,131310	48,944517	6,686619	-0,002623
	216,000000	28,452348	-0,143338	-0,010221		29,334304	6,699040	25,534740	2,603798	50,796012	28,126615	48,888197	6,695162	-0,000508
	217,000000	28,502146	-0,122032	0,002134		29,335053	6,700512	25,518916	2,629740	50,801944	28,149825	48,864390	6,686619	-0,002623
